F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,class
0.08711111111111111,0.009840098400984008,0.10669975186104219,0.0884109916367981,0.045236188951160924,0.10142972754248722,0.0,0.06041478809738504,0.09530945601678406,0.05176605176605176,0.11760513186029936,0.044965167827739065,0.14741152383737932,0.17221821181808805,0.18146253385495034,0.19489110523101974,0.16495380462991796,0.1303896103896104,0.07616242373237957,0.0,0.08874367622259696,0.300378284428995,0.432552718024796,0.5805757606802583,0.6696721311475409,0.7928185923559862,0.8522954091816369,0.9205434335117332,0.8363433441558441,0.7057632896559071,0.6333115325921082,0.535368838130754,0.4359970597500787,0.5344992050874403,0.5025625256252563,0.38800403225806457,0.10579115367077066,0.0029115108661744785,0.051444233607421466,0.11204419889502763,0.1279935056149371,0.2076923076923077,0.3286242408238711,0.22645530837884642,0.08084738434932988,0.07637264345672216,0.04514589832996879,0.0757529662306054,0.14156796390298926,0.08302808302808302,0.1407035175879397,0.16091954022988506,0.33506493506493507,0.043988269794721396,0.06192660550458716,0.0309278350515464,0.3125,0.12585812356979406,0.116991643454039,0.15011547344110854,R
0.3457777777777778,0.26445264452644524,0.26240694789081886,0.4695340501792114,0.14091273018414732,0.2964661451308336,0.5327380952380952,0.31244364292155097,0.09935561216843998,0.26626626626626626,0.28253741981468283,0.44157694743508547,0.5489909330213513,0.4926265855419202,0.5859163406560337,0.6562181966212091,0.7318592338835254,0.7928311688311687,0.8375762676204503,0.7705666258488256,0.873946037099494,0.8347817196605665,0.7723852919359965,0.8441758016596661,0.7370901639344261,0.6071153210706024,0.5287320096648809,0.33295594895018527,0.3068181818181818,0.2911473314157878,0.17157183344233706,0.05185875772054539,0.2825790192166334,0.40572337042925277,0.4138991389913899,0.4493951612903226,0.3822389420884633,0.3491733388790684,0.36559139784946243,0.3731491712707182,0.5439047490190773,0.513919413919414,0.355822550831793,0.3400825895830558,0.33145986453379445,0.047337278106508875,0.13433657551844375,0.1487678734408275,0.08798646362098138,0.07203907203907203,0.21407035175879396,0.04597701149425287,0.3402597402597402,0.29912023460410553,0.0963302752293578,0.4097938144329898,0.3920454545454546,0.16933638443935928,0.6713091922005571,0.443418013856813,M
0.27377777777777784,0.13222632226322262,0.15260545905707196,0.2526881720430107,0.24499599679743794,0.23334232533045593,0.2191558441558442,0.23489630297565373,0.09051401168889554,0.11540111540111539,0.16364932287954384,0.04528182393920203,0.136735887686458,0.0718779003815613,0.11465543183869996,0.15428455119071852,0.13235752102148862,0.08623376623376625,0.0,0.058666369809640434,0.3133431703204047,0.6059707596360291,0.9095051393451308,0.9348427415223851,0.8644467213114754,0.8647428130851414,0.8479882340581995,0.8798888431453272,0.9999999999999999,0.8184723553851071,0.6669936777850447,0.5724274560074584,0.5501417620497742,0.7045045045045044,0.6745592455924558,0.5102822580645161,0.273483812129503,0.10138296766143289,0.12439384355892895,0.2794475138121547,0.22107969151670953,0.2230769230769231,0.3415632426723,0.18595977088051152,0.06917423259835712,0.09219760561442136,0.09634795375298218,0.12290842713720716,0.0,0.0757020757020757,0.027135678391959798,0.012931034482758622,0.07012987012987013,0.14369501466275658,0.09862385321100918,0.1469072164948454,0.39772727272727276,0.29519450800915337,0.12813370473537603,0.08083140877598154,R
0.07911111111111112,0.1328413284132841,0.15198511166253104,0.19474313022700118,0.46036829463570855,0.5249527920151066,0.393939393939394,0.18011722272317404,0.1790798741195864,0.24109824109824107,0.30776906628652884,0.43334388853704875,0.5100906697864873,0.42497679694750956,0.5243254087671783,0.6709749643802158,0.7303020865773902,0.8217142857142856,0.8982747738270567,0.9536903039073807,1.0,0.9981596973724567,0.8833315672353501,0.7431615613154391,0.6277663934426229,0.6413701949553915,0.7065868263473055,0.6728077398106217,0.5446428571428571,0.4448705656759348,0.3751907564857206,0.22678009555995804,0.06426546256431796,0.12485426603073663,0.23646986469864695,0.3246975806451613,0.2812357501139991,0.18290527191431843,0.19976807927472062,0.22375690607734808,0.2697875794885672,0.34371184371184377,0.32175864800633747,0.2224590382309844,0.16731517509727625,0.13458098252373743,0.16113048265736832,0.35229692728932155,0.3987591652566272,0.2051282051282051,0.20502512562814068,0.36781609195402293,0.38181818181818183,0.721407624633431,0.19724770642201833,0.09020618556701034,0.1335227272727273,0.3249427917620138,0.27298050139275765,0.04387990762124711,M
0.09422222222222222,0.038130381303813035,0.17617866004962782,0.15113500597371565,0.007205764611689355,0.17561370380361482,0.1996753246753247,0.11496844003606853,0.08556870972576053,0.11268411268411266,0.06029935851746258,0.09626345788473717,0.1523837379350687,0.13880581623182425,0.22931086367739992,0.282108691227356,0.3279352226720647,0.34098701298701295,0.28687144961077216,0.23110319492374484,0.3764755480607082,0.4157039157550353,0.43446010384656136,0.5856981866612028,0.687295081967213,0.8222271175239563,0.8818153167349512,0.6298888431453272,0.3210227272727272,0.29956322573772237,0.4837584477872248,0.4667288194849085,0.268507823164969,0.4402755696873344,0.5054325543255431,0.5082661290322581,0.5010259917920656,0.4698970572943746,0.44613114062829434,0.479889502762431,0.5190096062779056,0.343956043956044,0.2821494586744125,0.09244704942054083,0.0,0.06907940002752166,0.056891172692237105,0.01673258290234256,0.049069373942470386,0.08669108669108669,0.10050251256281406,0.07040229885057471,0.05974025974025973,0.0850439882697947,0.14678899082568808,0.0850515463917526,0.14204545454545459,0.022883295194508012,0.13091922005571027,0.03926096997690531,R
0.3137777777777778,0.19188191881918817,0.24751861042183623,0.17443249701314217,0.688550840672538,0.4097653088751012,0.23106060606060608,0.1548692515779982,0.2433687996403417,0.2774202774202774,0.40028510334996437,0.4563014566181127,0.5121380520620064,0.3724863359802001,0.5837094994482895,0.7842458782821088,0.9729056368732482,0.9999999999999999,0.9834841152956028,0.8452632750751419,0.8358979763912311,0.9039975462631633,0.5599237045671293,0.3886896834340744,0.5846311475409836,0.6467672651173036,0.6206534299821411,0.48559077809798273,0.5513392857142856,0.44934483860658353,0.4629387399171572,0.31826127490968414,0.36669116874934365,0.3902490726020138,0.2121771217712177,0.09637096774193549,0.10955312357501143,0.05001559737964023,0.2317098882563779,0.33834254143646414,0.3097009876877284,0.32454212454212455,0.20517560073937152,0.043825762621553216,0.16356823749819857,0.29929819733039764,0.3899798128096898,0.310921813203529,0.2267343485617597,0.19047619047619044,0.0844221105527638,0.04741379310344827,0.1012987012987013,0.19648093841642225,0.20871559633027525,0.1520618556701031,0.16477272727272732,0.13501144164759726,0.10584958217270195,0.10854503464203233,R
0.15644444444444444,0.012300123001230012,0.0707196029776675,0.002389486260454002,0.026421136909527618,0.009441596978688967,0.13744588744588745,0.01803426510369703,0.052450172336280534,0.1407121407121407,0.07327156094084106,0.11177960734642178,0.14916642293068144,0.015159327627101163,0.0,0.0,0.026679123845115733,0.182025974025974,0.30948874395118875,0.3112545920071246,0.34917790893760536,0.46467641345465704,0.6093038041750555,0.7462350169040057,0.8642418032786885,0.8665051217094393,0.7794936442903667,0.8308974886784685,0.9625608766233764,0.9594119527005434,0.9542184434270765,0.9691178184360796,0.9693373936784625,0.9999999999999999,0.7839278392783927,0.5269153225806451,0.2698358413132695,0.16325257356764067,0.10573476702508959,0.3301657458563536,0.46407793262075503,0.4943833943833944,0.42196989701610776,0.3653923005195151,0.3823317480905029,0.27507912481078844,0.17801431455312902,0.12199574079707941,0.1782289904117315,0.14163614163614163,0.06331658291457286,0.1364942528735632,0.16883116883116883,0.15249266862170086,0.04357798165137615,0.012886597938144336,0.011363636363636366,0.048054919908466824,0.1448467966573816,0.08775981524249424,R
0.1697777777777778,0.07257072570725706,0.09305210918114144,0.05615292712066905,0.2165732586068855,0.24548152144591315,0.29924242424242425,0.16839495040577096,0.1506069234227484,0.10767910767910767,0.17633642195295798,0.08613046231792273,0.11889441357121965,0.06620604310611529,0.06329621827665763,0.09892122939141054,0.14253088342157164,0.22836363636363635,0.2945508100147276,0.3220527663364132,0.5191821247892074,0.6028013495552602,0.6844336123768147,0.7551480381108494,0.7923155737704917,0.90142086132834,0.8746717092131527,0.7889048991354467,0.7960633116883117,0.6995845317992969,0.6458469587965991,0.6671716583148817,0.5725086632363751,0.6312665606783254,0.6410414104141041,0.6737903225806452,0.6728226174190606,0.4922533014453573,0.37096774193548393,0.3487292817679558,0.29075903125422814,0.17997557997557997,0.153683654607869,0.1867590249100839,0.16140654272949992,0.13114077335902022,0.0695540466140576,0.06723456038941283,0.08911449520586576,0.105006105006105,0.009045226130653266,0.05603448275862068,0.11428571428571427,0.2492668621700879,0.28211009174311924,0.2989690721649485,0.12500000000000003,0.03432494279176202,0.0027855153203342597,0.03926096997690531,R
0.18933333333333335,0.19188191881918817,0.2468982630272953,0.20370370370370366,0.288630904723779,0.175343943889938,0.22943722943722944,0.22835888187556358,0.21564513711973624,0.27670527670527667,0.3314326443335709,0.45345155161494616,0.3212927756653992,0.16964009487470352,0.14033503861972113,0.1600854874821901,0.14678708605834112,0.25735064935064933,0.4778034925310331,0.573193810531003,0.7487352445193929,0.8083018096309171,0.7661333050757655,0.8758323942219036,0.8783811475409835,0.9416235268201342,1.0,0.9731370934540964,0.8423295454545454,0.5899648449984021,0.4163941574013517,0.3004311851765528,0.25118135041478523,0.19130895601483835,0.0986059860598606,0.019254032258064515,0.026105791153670767,0.0914006446916918,0.07389837655492305,0.10662983425414366,0.0,0.13931623931623932,0.25112226036440455,0.239642999866791,0.25695345150598065,0.2782441172423283,0.3015232152688566,0.30940066930331606,0.2571912013536379,0.20024420024420025,0.1778894472361809,0.11925287356321837,0.17142857142857143,0.2140762463343108,0.06192660550458716,0.05154639175257733,0.07102272727272728,0.022883295194508012,0.08356545961002786,0.12471131639722863,M
0.5102222222222222,0.2878228782287822,0.29404466501240695,0.1965352449223417,0.3839071257005604,0.17723226328567576,0.2218614718614719,0.07146077547339945,0.14071631949647834,0.03403403403403403,0.17890235210263722,0.2829322355921469,0.3047674758701374,0.26358667629163657,0.3799779315879226,0.45827396702625695,0.6560780649849475,0.8594285714285713,0.9327792972859248,0.9295335633975286,0.9097807757166947,0.9143236887843779,0.9269895093779802,0.8569818666120276,0.7261270491803278,0.5333186474281308,0.3867002836432399,0.39409221902017294,0.4060470779220779,0.2701608607648876,0.26749509483322437,0.3008973313133667,0.28058384962721833,0.415474297827239,0.38437884378843784,0.41481854838709675,0.4766301869585044,0.41967349485286476,0.4602572211680372,0.36618784530386744,0.38343931808956844,0.4046398046398047,0.30815949300237655,0.319035566804316,0.23821876351059232,0.12481078849594054,0.0838685997430721,0.008822634621235167,0.18104906937394247,0.15995115995115994,0.01909547738693467,0.0,0.0,0.6334310850439883,0.4541284403669724,0.19329896907216498,0.3238636363636364,0.25400457665903897,0.298050139275766,0.21709006928406466,M
0.012444444444444442,0.03505535055350553,0.0794044665012407,0.16606929510155316,0.09727782225780623,0.045319665497707044,0.09821428571428574,0.032010820559062216,0.02517608272141466,0.048477048477048465,0.023521026372059876,0.12032932235592145,0.18133957297455394,0.09497782819428689,0.059885645501053256,0.0758192550376552,0.08408595453129863,0.1095064935064935,0.07668840732169159,0.009684960480908375,0.14070404721753793,0.3574276658828341,0.4046836918512239,0.5601885052760988,0.6571721311475409,0.7219958145170172,0.7535455404979515,0.8512762453684645,0.971590909090909,0.9170128901672526,0.7652060170045781,0.7717049294953967,0.7644649795232593,0.6192898781134075,0.4896473964739647,0.4454637096774194,0.40994072047423624,0.40532390558386194,0.42757748260594564,0.4013259668508288,0.21810309836287378,0.05555555555555556,0.08370742012146817,0.13507393099773546,0.20723447182591148,0.09150956378147791,0.060378051018535495,0.14663827198052937,0.11675126903553298,0.0818070818070818,0.05326633165829145,0.07040229885057471,0.2987012987012987,0.12023460410557182,0.10321100917431193,0.22422680412371135,0.11079545454545454,0.0,0.13370473537604455,0.06928406466512702,R
0.0,0.18634686346863466,0.09119106699751862,0.10155316606929511,0.14691753402722177,0.298893984353925,0.5178571428571429,0.3451307484220018,0.18177731155402369,0.18833118833118828,0.09508196721311477,0.31887270424319186,0.33050599590523544,0.30586779416314325,0.3017353796769987,0.22878078567066965,0.0,0.13475324675324674,0.26762045024195247,0.3397528665256595,0.32683389544688024,0.18147428688273182,0.4289498781392392,0.6771847146808729,0.7204918032786884,0.6863090648749861,0.6955562559092343,0.8472622478386167,0.9999999999999999,0.7539149888143177,0.47514715500327015,0.36475935205686977,0.5900451538380762,0.5191308956014838,0.2400574005740057,0.08427419354838711,0.0679434564523484,0.19798273889986484,0.3277461522243306,0.2185635359116022,0.208496820457313,0.3522588522588523,0.27092685503036706,0.16904222725456242,0.09381755296152183,0.07995046098802806,0.11359882547256374,0.11986613933678127,0.18217710095882683,0.0927960927960928,0.09949748743718592,0.1954022988505747,0.18701298701298702,0.07331378299120232,0.23623853211009171,0.20360824742268047,0.27840909090909094,0.02974828375286042,0.06406685236768803,0.01847575057736721,R
0.34400000000000003,0.6943419434194342,0.30645161290322587,0.1039426523297491,0.23178542834267413,0.27191799298624225,0.4745670995670996,0.5133002705139765,0.37869024426794545,0.2781352781352781,0.17377049180327866,0.3855288157061431,0.43243638490786773,0.27132102712179024,0.3510883739592738,0.5004070832485243,0.44347555278729356,0.1541818181818182,0.41868293709236276,0.34086608037403987,0.515177065767285,0.4669256722216543,0.39938539790187555,0.6017826042413688,0.49702868852459015,0.405881705033594,0.7103687362117871,0.8957389872375464,0.8808847402597402,0.9148822840098009,0.8200348811859604,0.6346579652721127,0.17252966502152678,0.281293057763646,0.3883763837638376,0.27449596774193546,0.3119015047879617,0.32931267547052095,0.22917984398060304,0.1453038674033149,0.745365985658233,0.7783882783882785,0.7482175864800634,0.5369654988677234,0.6915982129989912,0.7915233246181367,0.778491466324096,0.7873440827502282,1.0,0.9352869352869353,0.7929648241206029,0.5215517241379309,0.35844155844155845,0.7653958944281524,0.2660550458715596,0.41237113402061865,0.26136363636363635,0.5080091533180778,0.2590529247910863,0.18244803695150116,M
0.1831111111111111,0.21217712177121767,0.0037220843672456597,0.14695340501792115,0.1088871096877502,0.20070137577555977,0.46130952380952384,0.27524797114517585,0.13607073280383636,0.03346203346203347,0.035352815395580904,0.18144395186827103,0.3056449254167885,0.3882644116737135,0.5208145250275854,0.6803378790962752,0.7426554552060624,0.7672727272727272,0.7588891226593731,0.8471557386173885,1.0,0.8847766077088232,0.7941082971283245,0.8729638356725746,0.9043032786885244,0.9372177552593896,0.8787687782330078,0.6397694524495677,0.28672889610389607,0.19281985724938744,0.27359930237628083,0.19787903507749677,0.18901606636564106,0.13958664546899843,0.08128331283312833,0.027419354838709678,0.08230734154126768,0.10294270562545495,0.10120177103099305,0.14773480662983426,0.1021512650520904,0.046886446886446886,0.07961447055716928,0.14999333954975355,0.10606715665081422,0.08655566258428513,0.141493852082951,0.16519622756312746,0.26847151720248164,0.37484737484737485,0.1457286432160804,0.1336206896551724,0.23896103896103899,0.03225806451612903,0.09403669724770641,0.1701030927835052,0.15056818181818185,0.08009153318077804,0.10584958217270195,0.05542725173210161,R
0.20266666666666666,0.4932349323493234,0.2996277915632755,0.11111111111111112,0.6633306645316253,1.0,1.0000000000000002,0.7784039675383227,0.49063389779709277,0.298012298012298,0.33157519600855306,0.47292590246991756,0.7894121088037438,0.6850572341961432,0.7936603470759354,0.7113779767962548,0.3264818851863386,0.16966233766233765,0.22953923837576268,0.36535678503840585,0.5025295109612142,0.33432164400368064,0.09187241708169966,0.5341665812929004,0.6247950819672131,0.7479898667254102,0.6678222502363694,0.7956978180321119,0.8044845779220778,0.8199637796953233,0.7968170917811206,0.5199860156158955,0.09828835451013336,0.2708002119766825,0.49610496104961044,0.4744959677419355,0.11456908344733244,0.19923052927108248,0.25490196078431376,0.4106077348066298,0.3481260993099716,0.1341880341880342,0.2041193556905202,0.13840415612095375,0.11730796944804725,0.10664648410623366,0.09065883648375847,0.04441740188621844,0.052453468697123515,0.17704517704517703,0.07638190954773869,0.23706896551724133,0.17662337662337663,0.19941348973607037,0.06192660550458716,0.2835051546391753,0.08522727272727273,0.08237986270022883,0.21169916434540387,0.10854503464203233,R
